Web address,Site,Loads OK,Redirects to,Hidden from Google,Word count,Content amount,Other pages linking to it,In site menu,Links to broken pages,Nearly identical to,Similarity,Likely required (legal/compliance),"On enrollment, donation, or careers path",Mobile speed score (audited pages),Page size MB (audited pages),What the data suggests
https://uncommonschools.org/socials/how-can-students-use-their-voices-for-change-and-call-for-an-end-to-violence-in-their-communities%e2%a0%80%e2%a0%80leadership-prep-canarsie-partnered-with-the-crown-heights-community-mediation-cent/,uncommonschools.org,yes,,,145,thin,0,,0,,,,,,,
https://uncommonschools.org/socials/through-research-projects-with-rittigers-faculty-and-students-rochester-prep-high-school-seniors-received-hands-on-college-level-experience-in-fields-theyre-passionate-about-%e2%a0%80%e2%a0%80r/,uncommonschools.org,yes,,,153,thin,0,,0,,,,,,,
https://uncommonschools.org/socials/enough-marchforourlives/,uncommonschools.org,yes,,,21,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/uncommon-students-families-and-staff-members-take-to-the-streets-of-dc-for/,uncommonschools.org,yes,,,55,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/and-because-hes-thriving-hes-going-to-college-i-believe-that-and-he-believes-that-and-no-one-better-think-they-can-take-that-away-from-us-%e2%a0%80-north-star-a/,uncommonschools.org,yes,,,185,thin,0,,0,,,,,,,
https://uncommonschools.org/socials/the-leadership-prep-canarsie-cheer-squad-has-s-p-i-r-i-t-s-p-i-r-i-t-spirit%e2%a0%80%e2%a0%80here-they-are-prepping-to-cheer-along-during-the-schools-march-madness-basketball-tournament/,uncommonschools.org,yes,,,90,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/our-crowdfunding-campaign-to-send-uncommon-high-school-students-to-the-summer-programs-of-their-dreams-is-open-through-april-13%e2%a0%80%e2%a0%80support-an-today-at-wishbone-org-uncommon-summer/,uncommonschools.org,yes,,,97,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/captured-on-snapchat-jason-a-senior-at-uncommon-preparatory-charter-high-school-finds-out-he-got-into-mitpics-congratulations-jason/,uncommonschools.org,yes,,,75,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/today-we-remember-dr-martin-luther-king-jr-whose-life-was-tragically-cut-short-by-an-assassins-bullet-50-years-ago-today-%e2%a0%80%e2%a0%80his-words-his-actions-and-his-vision-for-a-more-jus/,uncommonschools.org,yes,,,142,thin,0,,0,,,,,,,
https://uncommonschools.org/socials/theres-nothing-wrong-in-education-that-cant-be-fixed-by-whats-right-in-education-%e2%a0%80%e2%a0%80it-was-great-to-hear-from-former-uncommon-managing-director/,uncommonschools.org,yes,,,127,thin,0,,0,,,,,,,
https://uncommonschools.org/socials/good-morning-from-new-haven-if-youre-at-the-yale-som-education-leadership-conference-come-say-hi-today-were-at-table-11/,uncommonschools.org,yes,,,82,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/roxbury-prep-high-school-celebrated-its-honor-roll-students-and-students-nominated-for-the-schools-sonia-sotomayor-society-for-embodying-justice-and-commitment-to-others-congratulations-eve/,uncommonschools.org,yes,,,97,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/we-were-thrilled-to-have-two-uncommon-staff-members-as-panelists-at-last-weeks-yale-school-of-management-education-leadership-conference%e2%a0%80%e2%a0%80our-senior-director-of-data-analyt/,uncommonschools.org,yes,,,223,thin,0,,0,,,,,,,
https://uncommonschools.org/socials/leadership-prep-canarsie-students-are-stepping-up-their-chicken-dance-game/,uncommonschools.org,yes,,,48,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/every-movement-needs-a-leader-uncommon-schools-is-hiring-principal-fellows-and-operations-fellows-to-lead-great-schools-and-help-us-learn-more-and-apply-today-bit-ly-2r3ozco-link-in-profile/,uncommonschools.org,yes,,,109,thin,0,,0,https://uncommonschools.org/socials/every-movement-needs-a-leader-uncommon-schools-is-hiring-principal-fellows-and-operations-fellows-to-lead-great-schools-and-help-us-learn-more-and-apply-today-bit-ly-2r3ozco-link-in-profile-2/,94%,,yes,,,Nearly identical to another page: consider consolidating
https://uncommonschools.org/socials/we-were-proud-to-have-the-opportunity-to-present-about-our-partnership-with-the-new-york-city-department-of-education-at-the-aera_edresearch-conference%e2%a0%80%e2%a0%80were-always-excited-to-sh/,uncommonschools.org,yes,,,148,thin,0,,0,,,,,,,
https://uncommonschools.org/socials/%e2%80%aatoday-we-welcomed-more-than-60-colleges-and-universities-to-uncommon-charter-hs-for-a-college-fair-attended-by-uncommon-and-achievement1st-juniors%e2%80%ac/,uncommonschools.org,yes,,,85,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/kindergarten-students-at-troy-prep-elementary-got-ready-for-earth-day-by-teaching-their-peers-about-recycling/,uncommonschools.org,yes,,,67,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/amahri-a-north-star-academy-senior-became-north-stars-first-student-to-receive-a-division-i-athletics-scholarship-shell-continue-running-circles-around-the-competition-at-manhattanedu-n/,uncommonschools.org,yes,,,108,thin,0,,0,,,,,,,
https://uncommonschools.org/socials/every-movement-needs-a-leader-uncommon-schools-is-hiring-principal-fellows-and-operations-fellows-to-lead-great-schools-and-help-us-learn-more-and-apply-today-link-in-profile-%e2%98%9d%ef%b8%8f-b/,uncommonschools.org,yes,,,109,thin,0,,0,https://uncommonschools.org/socials/every-movement-needs-a-leader-uncommon-schools-is-hiring-principal-fellows-and-operations-fellows-to-lead-great-schools-and-help-us-learn-more-and-apply-today-bit-ly-2r3ozco-link-in-profile/,85%,,yes,,,Nearly identical to another page: consider consolidating
https://uncommonschools.org/socials/were-so-proud-of-our-north-star-academy-high-school-students-jahne-and-lynn-for-making-history-they-won-the-highly-prestigious-harvard-high-school-policy-debate-tournament-by-all-accounts/,uncommonschools.org,yes,,,285,ok,0,,0,,,yes,,,,
https://uncommonschools.org/socials/every-movement-needs-a-leader-uncommon-schools-is-hiring-principal-fellows-and-operations-fellows-to-lead-great-schools-and-help-us-learn-more-and-apply-today-bit-ly-2r3ozco-link-in-profile-2/,uncommonschools.org,yes,,,106,thin,0,,0,https://uncommonschools.org/socials/every-movement-needs-a-leader-uncommon-schools-is-hiring-principal-fellows-and-operations-fellows-to-lead-great-schools-and-help-us-learn-more-and-apply-today-bit-ly-2r3ozco-link-in-profile-3/,97%,,yes,,,Nearly identical to another page: consider consolidating
https://uncommonschools.org/socials/uncommon-high-school-students-made-history-today-raveen-and-gabi-are-the-first-team-of-black-women-in-history-to-make-it-to-the-elimination-rounds-top-8-teams-in-the-tournament-of-champions-the-mo/,uncommonschools.org,yes,,,255,ok,0,,0,,,,,,,
https://uncommonschools.org/socials/kindergartners-at-uncommon-schools-leadership-prep-brownsville-are-excited-to-show-off-their-favorite-books-on-pajama-day/,uncommonschools.org,yes,,,69,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/socials/students-at-uncommon-collegiate-ran-past-their-exam-fears-at-their-ap-exam-pep-rally-were-thrilled-that-100-of-sophomores-juniors-and-seniors-at-ucc-are-taking-at-least-one-ap-exam-this-week/,uncommonschools.org,yes,,,141,thin,0,,0,,,,,,,
https://uncommonschools.org/socials/every-movement-needs-a-leader-uncommon-schools-is-hiring-principal-fellows-and-operations-fellows-to-lead-great-schools-and-help-us-learn-more-and-apply-today-bit-ly-2r3ozco-link-in-profile-3/,uncommonschools.org,yes,,,106,thin,0,,0,https://uncommonschools.org/socials/every-movement-needs-a-leader-uncommon-schools-is-hiring-principal-fellows-and-operations-fellows-to-lead-great-schools-and-help-us-learn-more-and-apply-today-bit-ly-2r3ozco-link-in-profile-2/,97%,,yes,,,Nearly identical to another page: consider consolidating
https://uncommonschools.org/socials/at-uncommon-schools-we-believe-in-the-potential-of-every-teacher-thank-you-to-all-of-our-2000-teachers-who-work-to-for-our-students-every-day/,uncommonschools.org,yes,,,98,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/when-educators-act-like-gateways-rather-than-gatekeepers-students-are-more-likely-to-get-through-college/,uncommonschools.org,yes,,,52,very thin,0,,0,,,,,67,2.1,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/how-one-charter-network-recruits-diverse-teachers/,uncommonschools.org,yes,,,36,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/college-data-ranks-charter-alumni-growth/,uncommonschools.org,yes,,,182,thin,1,,0,,,,,,,
https://uncommonschools.org/news/reflections-on-el-paso-and-dayton/,uncommonschools.org,yes,,,389,ok,0,,0,,,,,,,
https://uncommonschools.org/news/i-want-to-work-for-a-firm-helping-clients-like-uncommon-schools/,uncommonschools.org,yes,,,123,thin,0,,0,,,,,,,
https://uncommonschools.org/news/jay-matthews-teachers-use-countdown-clocks-as-classroom-tool/,uncommonschools.org,yes,,,143,thin,0,,0,,,,,,,
https://uncommonschools.org/news/uncommon-schools-partners-with-citi-for-e-for-education-campaign/,uncommonschools.org,yes,,,174,thin,0,,0,,,,,,,
https://uncommonschools.org/news/julie-jackson-speaks-to-educators-in-london/,uncommonschools.org,yes,,,361,ok,0,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-football-makes-history/,uncommonschools.org,yes,,,148,thin,2,,0,,,,,,,
https://uncommonschools.org/news/paul-bambrick-santoyo-coaching-culture/,uncommonschools.org,yes,,,208,thin,0,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-students-share-their-stories-at-parade/,uncommonschools.org,yes,,,266,ok,2,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-principal-and-alumna-featured-by-wbz-tv/,uncommonschools.org,yes,,,148,thin,1,,0,,,,,,,
https://uncommonschools.org/news/schools-namesake-celebrated-by-dorchester-historical-society/,uncommonschools.org,yes,,,141,thin,1,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-alumni-highlighted-by-national-alliance-for-public-charter-schools/,uncommonschools.org,yes,,,149,thin,0,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-graduates-its-first-high-school-class/,uncommonschools.org,yes,,,164,thin,1,,0,,,,,,,
https://uncommonschools.org/news/boston-globe-at-roxbury-prep-the-rallying-cry-is-were-all-weve-got-were-all-we-need/,uncommonschools.org,yes,,,51,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/camden-prep-mt-ephraim-campus-reopens-after-renovations/,uncommonschools.org,yes,,,100,thin,1,,0,,,,,,,
https://uncommonschools.org/news/how-a-camden-school-changed-my-sons-life/,uncommonschools.org,yes,,,37,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/newark-principal-honored-by-city-council/,uncommonschools.org,yes,,,31,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/aspiring-investment-banker-switches-paths-to-teach-full-time/,uncommonschools.org,yes,,,35,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/njtv-charter-and-district-teachers-learn-side-by-side-in-newark/,uncommonschools.org,yes,,,39,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/high-school-gpa-key-to-predicting-bachelors-degree-attainment/,uncommonschools.org,yes,,,110,thin,0,,0,,,,,,,
https://uncommonschools.org/news/north-star-academy-wins-college-success-award/,uncommonschools.org,yes,,,364,ok,0,,0,,,,,,,
https://uncommonschools.org/news/north-star-academy-sending-over-150-graduates-to-college/,uncommonschools.org,yes,,,150,thin,0,,0,,,,,,,
https://uncommonschools.org/news/excerpt-former-teacher-recalls-very-first-day-of-north-star-academy/,uncommonschools.org,yes,,,185,thin,0,,0,,,,,,,
https://uncommonschools.org/news/bow-ties-with-a-cause/,uncommonschools.org,yes,,,118,thin,1,,0,,,,,,,
https://uncommonschools.org/news/today-hosts-go-back-to-school-with-uncommon/,uncommonschools.org,yes,,,527,ok,0,,0,,,,,,,
https://uncommonschools.org/news/uncommon-teacher-nominated-for-penn-mutual-award/,uncommonschools.org,yes,,,84,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/charter-district-school-collaboration/,uncommonschools.org,yes,,,95,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/stf-alumnus-pays-it-forward/,uncommonschools.org,yes,,,219,thin,0,,0,,,,,,,
https://uncommonschools.org/news/uncommon-schools-educator-receives-outstanding-educator-of-the-year-award/,uncommonschools.org,yes,,,133,thin,0,,0,,,,,,,
https://uncommonschools.org/news/a-story-of-struggle-and-perseverance/,uncommonschools.org,yes,,,103,thin,0,,0,,,,,,,
https://uncommonschools.org/news/students-celebrate-senior-signing-days/,uncommonschools.org,yes,,,164,thin,0,,0,,,,,,,
https://uncommonschools.org/news/student-work-featured-bklyn-fashion-academy/,uncommonschools.org,yes,,,141,thin,0,,0,,,,,,,
https://uncommonschools.org/news/bringing-stem-into-dance/,uncommonschools.org,yes,,,118,thin,0,,0,,,,,,,
https://uncommonschools.org/news/girls-rising/,uncommonschools.org,yes,,,103,thin,0,,0,,,,,,,
https://uncommonschools.org/news/at-uncommon-schools-helping-girls-rise/,uncommonschools.org,yes,,,37,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/the-oprah-magazine-michelle-obamas-high-school-surprise/,uncommonschools.org,yes,,,35,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/ny1-uncommon-schools-collaborates-with-nyc-doe-in-harlem/,uncommonschools.org,yes,,,37,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/students-at-brooklyn-school-learn-music-through-immersion/,uncommonschools.org,yes,,,37,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/three-charter-school-leaders-for-ending-single-test-high-school-admissions-black-and-latino-kids-can-perform-at-the-highest-levels/,uncommonschools.org,yes,,,63,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/rochester-prep-celebrates-graduation-and-100-college-acceptance/,uncommonschools.org,yes,,,35,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/rochester-prep-west-campus-identified-as-recognition-school/,uncommonschools.org,yes,,,182,thin,1,,0,,,,,,,
https://uncommonschools.org/news/rochester-prep-teacher-shares-first-year-teaching-experience/,uncommonschools.org,yes,,,1294,ok,1,,0,,,,,,,
https://uncommonschools.org/news/rochester-prep-students-discover-rare-bacterium/,uncommonschools.org,yes,,,122,thin,1,,0,,,,,,,
https://uncommonschools.org/news/rochester-prep-alumna-joins-rits-10th-class-of-destler-johnson-rochester-city-scholars/,uncommonschools.org,yes,,,96,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/paul-powell-three-factors-that-have-an-impact-on-students-lives/,uncommonschools.org,yes,,,158,thin,1,,0,,,,,,,
https://uncommonschools.org/news/charter-school-leaders-invite-democratic-presidential-candidates-to-visit/,uncommonschools.org,yes,,,176,thin,4,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-principal-and-alumna-honored/,uncommonschools.org,yes,,,117,thin,2,,0,,,,,,,
https://uncommonschools.org/news/the-three-pronged-approach-to-prepare-students-for-college/,uncommonschools.org,yes,,,180,thin,0,,0,,,,,,,
https://uncommonschools.org/news/north-star-students-learn-about-the-census/,uncommonschools.org,yes,,,172,thin,0,,0,,,,,,,
https://uncommonschools.org/news/a-principal-discovers-his-passion-at-morehouse/,uncommonschools.org,yes,,,173,thin,1,,0,,,,,,,
https://uncommonschools.org/news/data-driven-counseling-for-college-success/,uncommonschools.org,yes,,,123,thin,0,,0,,,,,,,
https://uncommonschools.org/news/newark-parent-activist-changes-the-conversation-on-charters/,uncommonschools.org,yes,,,143,thin,0,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-hs-principal-a-hero-among-us/,uncommonschools.org,yes,,,402,ok,1,,0,,,,,,,
https://uncommonschools.org/news/teachers-gather-for-first-charter-district-collab-of-school-year/,uncommonschools.org,yes,,,113,thin,1,,0,,,,,,,
https://uncommonschools.org/news/providing-the-best-possible-summer-for-all-kids/,uncommonschools.org,yes,,,194,thin,0,,0,,,,,,,
https://uncommonschools.org/news/inspired-by-black-male-teachers-newark-native-returns-to-pay-it-forward/,uncommonschools.org,yes,,,180,thin,0,,0,,,,,,,
https://uncommonschools.org/news/morehouse-students-visit-uncommon/,uncommonschools.org,yes,,,232,thin,1,,0,,,,,,,
https://uncommonschools.org/news/alumni-persist-in-college-with-continued-support/,uncommonschools.org,yes,,,240,thin,1,,0,,,,,,,
https://uncommonschools.org/news/report-newark-students-enrolled-in-charter-schools-see-improvements-in-math-and-reading-scores/,uncommonschools.org,yes,,,252,ok,0,,0,,,,yes,,,
https://uncommonschools.org/news/whitemire-high-school-2-0/,uncommonschools.org,yes,,,116,thin,1,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-rally-vote-high-school-building/,uncommonschools.org,yes,,,554,ok,4,,0,,,,,,,
https://uncommonschools.org/news/arroyo-to-bpda-do-the-right-thing/,uncommonschools.org,yes,,,182,thin,1,,0,,,,,,,
https://uncommonschools.org/news/north-star-student-awarded-njs-top-youth-volunteer/,uncommonschools.org,yes,,,164,thin,0,,0,,,,,,,
https://uncommonschools.org/news/uncommon-district-second-workshop/,uncommonschools.org,yes,,,134,thin,1,,0,,,,,,,
https://uncommonschools.org/news/wphs-speech-team-take-home-big-wins-at-tournament/,uncommonschools.org,yes,,,120,thin,0,,0,,,,,,,
https://uncommonschools.org/news/76ers-recognize-camden-prep-student-and-staff/,uncommonschools.org,yes,,,235,thin,1,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-athlete-signs-georgetown/,uncommonschools.org,yes,,,105,thin,1,,0,,,,,,,
https://uncommonschools.org/news/camden-prep-students-celebrate-black-history-month/,uncommonschools.org,yes,,,94,very thin,1,,0,,,,,,,
https://uncommonschools.org/news/uncommon-leaders-tfa-school-leaders-of-color-conference/,uncommonschools.org,yes,,,307,ok,5,,0,,,,,,,
https://uncommonschools.org/news/uncommon-schools-awarded-special-education-grant/,uncommonschools.org,yes,,,303,ok,0,,0,,,,,,,
https://uncommonschools.org/news/north-star-varsity-basketball-state-title/,uncommonschools.org,yes,,,109,thin,0,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-hs-silent-protest-city-hall/,uncommonschools.org,yes,,,512,ok,1,,0,,,,,,,
https://uncommonschools.org/news/uncommon-builds-online-hs/,uncommonschools.org,yes,,,175,thin,1,,0,,,,,,,
https://uncommonschools.org/news/uncommon-virtual-k8/,uncommonschools.org,yes,,,157,thin,5,,0,,,,,,,
https://uncommonschools.org/news/north-star-online-learning/,uncommonschools.org,yes,,,194,thin,0,,0,,,,,,,
https://uncommonschools.org/news/3-guiding-principles-transition-remote-learning/,uncommonschools.org,yes,,,199,thin,6,,0,,,,,,,
https://uncommonschools.org/news/camden-prep-transitions-online-learning/,uncommonschools.org,yes,,,172,thin,1,,0,,,,,,,
https://uncommonschools.org/news/literacy-nonprofit-donates-books-pandemic/,uncommonschools.org,yes,,,134,thin,5,,0,,,,,,,
https://uncommonschools.org/news/making-remote-learning-easier-and-engaging/,uncommonschools.org,yes,,,204,thin,5,,0,,,,,,,
https://uncommonschools.org/news/together-we-are-here/,uncommonschools.org,yes,,,92,very thin,5,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-plans-for-remote-learning/,uncommonschools.org,yes,,,101,thin,1,,0,,,,,,,
https://uncommonschools.org/news/reinventing-education-amid-pandemic/,uncommonschools.org,yes,,,158,thin,1,,0,,,,,,,
https://uncommonschools.org/news/teacher-perspective-uncommon-demands/,uncommonschools.org,yes,,,154,thin,5,,0,,,,,,,
https://uncommonschools.org/news/hofstra-uchs-teaching-placements/,uncommonschools.org,yes,,,153,thin,1,,0,,,,,,,
https://uncommonschools.org/news/making-together-here-video/,uncommonschools.org,yes,,,135,thin,1,,0,,,,,,,
https://uncommonschools.org/news/roxbury-parent-to-boston-mayor/,uncommonschools.org,yes,,,240,thin,1,,0,,,,,,,
https://uncommonschools.org/news/uncommon-mental-health-day/,uncommonschools.org,yes,,,294,ok,5,,0,,,,,,,
https://uncommonschools.org/news/student-makes-masks-health-care-workers/,uncommonschools.org,yes,,,91,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/roxbury-prep-git-lit-slam/,uncommonschools.org,yes,,,127,thin,1,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-alumna-period-kits-pandemic/,uncommonschools.org,yes,,,115,thin,1,,0,,,,,,,
https://uncommonschools.org/news/uncommon-reflection-mourning/,uncommonschools.org,yes,,,113,thin,0,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-virtual-college-signing-day/,uncommonschools.org,yes,,,124,thin,1,,0,,,,,,,
https://uncommonschools.org/news/excellence-boys-protest-march/,uncommonschools.org,yes,,,102,thin,1,,0,,,,,,,
https://uncommonschools.org/news/rochester-prep-virtual-college-signing/,uncommonschools.org,yes,,,158,thin,1,,0,,,,,,,
https://uncommonschools.org/news/camden-prep-ms-graduates-first-class/,uncommonschools.org,yes,,,120,thin,1,,0,,,,,,,
https://uncommonschools.org/newark/north-star-principal-joins-panel-discussion-on-school-reopening/,uncommonschools.org,yes,,,121,thin,1,,0,,,,,,,
https://uncommonschools.org/news/uncommon-hs-students-research-microplastics/,uncommonschools.org,yes,,,136,thin,1,,0,,,,,,,
https://uncommonschools.org/news/north-star-plans-remote-start-school-year/,uncommonschools.org,yes,,,187,thin,1,,0,,,,,,,
https://uncommonschools.org/news/north-star-academy-seniors-celebrate-drive-thru-graduation/,uncommonschools.org,yes,,,167,thin,2,,0,,,,,,,
https://uncommonschools.org/news/boston-globe-editorial-roxbury-prep-high-school-equitable-city/,uncommonschools.org,yes,,,205,thin,1,,0,,,,,,,
https://uncommonschools.org/news/forbes-uncommon-uturn-no-excuses-history/,uncommonschools.org,yes,,,109,thin,0,,0,,,,,,,
https://uncommonschools.org/news/roxbury-prep-alumna-summer-teaching-fellow/,uncommonschools.org,yes,,,138,thin,1,,0,,,,,,,
https://uncommonschools.org/news/uncommon-partners-citis-e-for-education-campaign-6th-year/,uncommonschools.org,yes,,,38,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/seck-barry-on-camden-preps-remote-learning-during-the-pandemic/,uncommonschools.org,yes,,,37,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/tapinto-newark-alumnus-returns-to-alma-mater-teach/,uncommonschools.org,yes,,,39,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/popsugar-more-black-teachers-can-benefit-all-students/,uncommonschools.org,yes,,,32,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/researchers-find-top-results-for-newark-boston-pittsburgh/,uncommonschools.org,yes,,,38,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/boston-business-journal-long-wait-to-build-new-school-leaves-questions/,uncommonschools.org,yes,,,39,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/cannon-design-students-wellness-virtual-exercise/,uncommonschools.org,yes,,,44,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/whyy-educators-try-to-solve-problem-that-keeps-changing-during-pandemic/,uncommonschools.org,yes,,,39,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/kings-county-politics-summer-teaching-fellowship-trains-future-brooklyn-teachers/,uncommonschools.org,yes,,,39,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/tapinto-camden-camden-schools-receive-grants-to-help-with-covid-19/,uncommonschools.org,yes,,,37,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/nj-latino-news-high-school-seniors-awarded-75000-in-scholarships/,uncommonschools.org,yes,,,37,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/boston-globe-editorial-roxbury-preps-future-offers-chance-for-healing/,uncommonschools.org,yes,,,37,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/opinion-if-black-lives-matter-city-would-hold-hearing-for-roxbury-prep/,uncommonschools.org,yes,,,41,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/fordham-institute-report-lessons-from-leading-charter-networks-transitioning-to-remote-learning/,uncommonschools.org,yes,,,40,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/tapinto-newark-newark-charters-release-standards-for-reopening-schools/,uncommonschools.org,yes,,,35,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/the-final-round-brett-peiser-uncommon-adapting-hybrid-learning/,uncommonschools.org,yes,,,42,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/bellwether-education-report-uncommons-responses-to-covid-19/,uncommonschools.org,yes,,,30,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/uncommon-schools-visionaries-documentary-pbs/,uncommonschools.org,yes,,,303,ok,3,,0,,,,,,,
https://uncommonschools.org/news/juliana-worrell-selected-for-broad-centers-inaugural-cohort-of-public-education-leadership-fellows/,uncommonschools.org,yes,,,42,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/rochester-beacon-alumna-returns-to-alma-mater-to-teach/,uncommonschools.org,yes,,,35,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/charter-school-growth-fund-how-teachers-quickly-respond-to-student-work/,uncommonschools.org,yes,,,38,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/kings-county-politics-10000-uncommon-schools-students-throughout-brooklyn-blaze-path-for-blended-learning/,uncommonschools.org,yes,,,47,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/kings-county-politics-uncommon-halloween-voter-event/,uncommonschools.org,yes,,,37,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/washington-post-students-learn-from-people-who-love-them/,uncommonschools.org,yes,,,34,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
https://uncommonschools.org/news/new-principal-new-high-school-in-camden/,uncommonschools.org,yes,,,122,thin,1,,0,,,,,,,
https://uncommonschools.org/news/camden-prep-hs-students-dive-into-stem-with-robotics/,uncommonschools.org,yes,,,290,ok,1,,0,,,,,,,
https://uncommonschools.org/news/teach-like-a-champion-new-guide-online-teaching-learning/,uncommonschools.org,yes,,,272,ok,0,,0,,,,,,,
https://uncommonschools.org/news/uncommon-sense-blog/,uncommonschools.org,yes,,,281,ok,6,,0,,,,,,,
https://uncommonschools.org/boston/week-march-29-tiered-focus-monitoring-review-roxbury-prep/,uncommonschools.org,yes,,,103,thin,1,,0,,,yes,,,,
https://uncommonschools.org/news/bloomberg-uncommon-students-priority-beyond-hs-graduation/,uncommonschools.org,yes,,,35,very thin,0,,0,,,,,,,Almost no content and nothing links to it: likely remove
